OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount_Pct,TotalAmount,PaymentMode,OrderStatus,RegionID
ORD11664,13-05-2021,C0430,P021,2,1065.18,8,1959.93,Debit Card,Delivered,R14
ORD11665,23-02-2021,C0299,P011,4,245.18,2,961.11,Cash,Delivered,R05
ORD11666,12-06-2021,C0282,P006,2,45099.18,10,81178.52,Net Banking,Delivered,R11
ORD11667,31-01-2021,C0039,P023,2,1229.18,12,2163.36,Net Banking,Delivered,R02
ORD11668,06-05-2021,C0246,P008,1,1475.18,0,1475.18,Credit Card,Delivered,R04
ORD11669,31-10-2021,C0044,P020,7,196.8,8,1267.39,Cash,Returned,R03
ORD11670,31-08-2021,C0462,P006,1,45099.18,10,40589.26,Debit Card,Delivered,R02
ORD11671,23-01-2021,C0364,P021,1,1065.18,5,1011.92,Cash,Delivered,R08
ORD11672,16-11-2021,C0289,P028,4,573.18,20,1834.18,UPI,Delivered,R08
ORD11673,22-06-2021,C0399,P026,4,4919.18,10,17709.05,Cash,Delivered,R03
ORD11674,04-07-2021,C0071,P025,4,1803.18,5,6852.08,Cash,Delivered,R06
ORD11675,26-10-2021,C0402,P011,1,245.18,20,196.14,Net Banking,Delivered,R11
ORD11676,04-08-2021,C0231,P012,3,344.4,2,1012.54,Credit Card,Delivered,R16
ORD11677,26-08-2021,C0373,P018,3,172.2,5,490.77,Cash,Delivered,R06
ORD11678,23-12-2021,C0032,P014,1,19.68,2,19.29,UPI,Delivered,R19
ORD11679,08-07-2021,C0171,P001,2,20499.18,10,36898.52,Credit Card,Delivered,R05
ORD11680,04-06-2021,C0361,P001,1,20499.18,0,20499.18,Credit Card,Delivered,R10
ORD11681,14-05-2021,C0361,P015,1,217.3,0,217.3,Cash,Delivered,R17
ORD11682,22-03-2021,C0412,P024,4,983.18,0,3932.72,Debit Card,Returned,R15
ORD11683,09-06-2021,C0430,P017,3,393.6,0,1180.8,UPI,Delivered,R19
ORD11684,05-04-2021,C0359,P021,1,1065.18,0,1065.18,UPI,Delivered,R03
ORD11685,11-05-2021,C0321,P012,1,344.4,2,337.51,Credit Card,Delivered,R07
ORD11686,09-02-2021,C0020,P005,1,40999.18,10,36899.26,Debit Card,Delivered,R07
ORD11687,21-11-2021,C0357,P001,1,20499.18,18,16809.33,Net Banking,Delivered,R09
ORD11688,02-10-2021,C0131,P019,10,672.4,10,6051.6,Credit Card,Delivered,R05
ORD11689,30-07-2021,C0203,P029,2,3279.18,5,6230.44,Cash,Delivered,R08
ORD11690,27-10-2021,C0213,P019,2,672.4,12,1183.42,Net Banking,Cancelled,R15
ORD11691,16-02-2021,C0147,P028,3,573.18,0,1719.54,Cash,Delivered,R07
ORD11692,06-05-2021,C0108,P019,10,672.4,5,6387.8,Net Banking,Cancelled,R15
ORD11693,01-07-2021,C0035,P015,7,217.3,8,1399.41,Cash,Delivered,R06
ORD11694,27-08-2021,C0463,P013,2,143.5,2,281.26,Cash,Delivered,R06
ORD11695,01-10-2021,C0323,P025,1,1803.18,8,1658.93,UPI,Delivered,R07
ORD11696,17-09-2021,C0305,P020,3,196.8,0,590.4,Cash,Delivered,R16
ORD11697,27-01-2021,C0276,P020,9,196.8,5,1682.64,Debit Card,Returned,R15
ORD11698,30-12-2021,C0205,P025,2,1803.18,0,3606.36,Debit Card,Delivered,R11
ORD11699,12-11-2021,C0268,P014,9,19.68,10,159.41,UPI,Delivered,R20
ORD11700,26-03-2021,C0014,P001,2,20499.18,0,40998.36,Credit Card,Delivered,R15
ORD11701,27-11-2021,C0097,P012,10,344.4,12,3030.72,Cash,Delivered,R09
ORD11702,06-01-2021,C0262,P030,2,7379.18,12,12987.36,Credit Card,Delivered,R02
ORD11703,25-07-2021,C0201,P018,5,172.2,5,817.95,Credit Card,Delivered,R07
ORD11704,26-02-2021,C0046,P027,3,901.18,2,2649.47,Cash,Returned,R08
ORD11705,06-09-2021,C0250,P009,2,9019.18,8,16595.29,UPI,Delivered,R05
ORD11706,19-12-2021,C0409,P027,3,901.18,8,2487.26,Cash,Delivered,R04
ORD11707,21-06-2021,C0145,P027,2,901.18,8,1658.17,UPI,Delivered,R01
ORD11708,15-01-2021,C0262,P002,1,69699.18,8,64123.25,Credit Card,Delivered,R11
ORD11709,12-02-2021,C0297,P027,2,901.18,0,1802.36,Credit Card,Delivered,R02
ORD11710,08-10-2021,C0137,P019,4,672.4,15,2286.16,Cash,Delivered,R18
ORD11711,13-12-2021,C0246,P009,1,9019.18,2,8838.8,Cash,Delivered,R11
ORD11712,03-02-2021,C0110,P022,2,2869.18,0,5738.36,Debit Card,Cancelled,R14
ORD11713,06-09-2021,C0421,P027,2,901.18,0,1802.36,Credit Card,Delivered,R07
ORD11714,06-01-2021,C0128,P005,1,40999.18,12,36079.28,UPI,Delivered,R10
ORD11715,06-01-2021,C0185,P025,3,1803.18,12,4760.4,Cash,Delivered,R11
ORD11716,11-02-2021,C0333,P004,2,24599.18,0,49198.36,Debit Card,Delivered,R06
ORD11717,16-11-2021,C0387,P012,3,344.4,18,847.22,UPI,Delivered,R20
ORD11718,21-10-2021,C0022,P011,8,245.18,20,1569.15,Credit Card,Delivered,R15
ORD11719,09-01-2021,C0212,P012,6,344.4,8,1901.09,Net Banking,Delivered,R13
ORD11720,18-12-2021,C0217,P019,10,672.4,2,6589.52,Debit Card,Delivered,R09
ORD11721,17-05-2021,C0196,P012,6,344.4,5,1963.08,UPI,Delivered,R12
ORD11722,04-09-2021,C0064,P020,1,196.8,10,177.12,Debit Card,Delivered,R08
ORD11723,23-05-2021,C0476,P011,2,245.18,0,490.36,Credit Card,Delivered,R15
ORD11724,08-10-2021,C0427,P019,4,672.4,12,2366.85,UPI,Delivered,R14
ORD11725,05-10-2021,C0052,P015,6,217.3,15,1108.23,Cash,Delivered,R12
ORD11726,20-01-2021,C0336,P015,5,217.3,10,977.85,Cash,Delivered,R02
ORD11727,13-05-2021,C0350,P029,4,3279.18,2,12854.39,Credit Card,Delivered,R09
ORD11728,09-10-2021,C0083,P005,2,40999.18,20,65598.69,UPI,Delivered,R09
ORD11729,29-05-2021,C0015,P015,4,217.3,0,869.2,Debit Card,Delivered,R11
ORD11730,05-01-2021,C0125,P026,4,4919.18,12,17315.51,Debit Card,Returned,R01
ORD11731,14-03-2021,C0173,P011,7,245.18,8,1578.96,UPI,Delivered,R06
ORD11732,02-04-2021,C0005,P017,3,393.6,0,1180.8,Cash,Delivered,R05
ORD11733,26-12-2021,C0232,P018,5,172.2,2,843.78,Cash,Delivered,R19
ORD11734,01-01-2021,C0054,P005,1,40999.18,10,36899.26,Net Banking,Returned,R05
ORD11735,09-11-2021,C0274,P027,1,901.18,20,720.94,Net Banking,Delivered,R04
ORD11736,19-02-2021,C0265,P028,4,573.18,5,2178.08,Cash,Returned,R15
ORD11737,20-03-2021,C0452,P028,1,573.18,10,515.86,UPI,Delivered,R17
ORD11738,26-10-2021,C0135,P027,2,901.18,18,1477.94,Cash,Delivered,R05
ORD11739,09-03-2021,C0118,P018,4,172.2,2,675.02,UPI,Delivered,R14
ORD11740,25-06-2021,C0273,P009,1,9019.18,0,9019.18,Net Banking,Returned,R13
ORD11741,05-03-2021,C0064,P014,6,19.68,0,118.08,UPI,Delivered,R18
ORD11742,02-12-2021,C0017,P017,5,393.6,8,1810.56,UPI,Delivered,R10
ORD11743,05-05-2021,C0446,P002,1,69699.18,0,69699.18,Cash,Delivered,R07
ORD11744,25-07-2021,C0276,P018,8,172.2,12,1212.29,Net Banking,Delivered,R03
ORD11745,22-03-2021,C0151,P013,3,143.5,0,430.5,Cash,Delivered,R16
ORD11746,22-08-2021,C0087,P028,1,573.18,8,527.33,Credit Card,Delivered,R07
ORD11747,26-01-2021,C0199,P021,3,1065.18,8,2939.9,Cash,Delivered,R01
ORD11748,08-10-2021,C0167,P019,5,672.4,15,2857.7,Debit Card,Delivered,R03
ORD11749,10-04-2021,C0007,P002,1,69699.18,8,64123.25,Debit Card,Delivered,R20
ORD11750,17-07-2021,C0464,P007,1,48379.18,10,43541.26,UPI,Returned,R13
ORD11751,09-12-2021,C0135,P019,9,672.4,0,6051.6,Debit Card,Delivered,R11
ORD11752,15-09-2021,C0361,P022,3,2869.18,0,8607.54,Credit Card,Delivered,R01
ORD11753,31-08-2021,C0258,P015,10,217.3,5,2064.35,Credit Card,Cancelled,R13
ORD11754,25-08-2021,C0080,P030,3,7379.18,0,22137.54,Credit Card,Delivered,R04
ORD11755,04-11-2021,C0141,P023,4,1229.18,8,4523.38,Cash,Delivered,R01
ORD11756,20-10-2021,C0277,P017,3,393.6,10,1062.72,Cash,Delivered,R10
ORD11757,08-08-2021,C0304,P019,4,672.4,5,2555.12,Debit Card,Delivered,R15
ORD11758,21-02-2021,C0338,P011,3,245.18,5,698.76,Cash,Delivered,R14
ORD11759,30-11-2021,C0026,P019,3,672.4,8,1855.82,Cash,Delivered,R12
ORD11760,08-01-2021,C0090,P021,4,1065.18,12,3749.43,UPI,Delivered,R05
ORD11761,17-11-2021,C0431,P019,7,672.4,5,4471.46,Cash,Delivered,R20
ORD11762,12-05-2021,C0197,P025,2,1803.18,5,3426.04,UPI,Delivered,R04
ORD11763,03-04-2021,C0302,P011,5,245.18,2,1201.38,Debit Card,Delivered,R20
ORD11764,05-08-2021,C0100,P007,1,48379.18,0,48379.18,Cash,Delivered,R09
ORD11765,15-12-2021,C0428,P023,3,1229.18,10,3318.79,Debit Card,Returned,R01
ORD11766,19-12-2021,C0195,P012,1,344.4,8,316.85,Cash,Delivered,R13
ORD11767,13-11-2021,C0217,P002,2,69699.18,10,125458.52,UPI,Delivered,R02
ORD11768,27-02-2021,C0457,P024,1,983.18,10,884.86,UPI,Delivered,R03
ORD11769,27-06-2021,C0473,P025,4,1803.18,0,7212.72,Credit Card,Delivered,R12
ORD11770,25-10-2021,C0100,P019,5,672.4,15,2857.7,Cash,Delivered,R10
ORD11771,20-08-2021,C0208,P010,1,30339.18,5,28822.22,Cash,Delivered,R13
ORD11772,29-08-2021,C0326,P018,10,172.2,0,1722,UPI,Delivered,R16
ORD11773,06-09-2021,C0186,P012,7,344.4,0,2410.8,Debit Card,Delivered,R17
ORD11774,03-01-2021,C0068,P016,9,94.3,8,780.8,UPI,Delivered,R17
ORD11775,28-01-2021,C0003,P030,2,7379.18,5,14020.44,Debit Card,Delivered,R08
ORD11776,31-07-2021,C0061,P018,2,172.2,8,316.85,Credit Card,Delivered,R15
ORD11777,03-03-2021,C0050,P019,5,672.4,0,3362,Credit Card,Delivered,R03
ORD11778,14-12-2021,C0137,P003,2,18039.18,5,34274.44,Credit Card,Delivered,R16
ORD11779,29-11-2021,C0468,P026,2,4919.18,5,9346.44,Debit Card,Delivered,R02
ORD11780,16-05-2021,C0427,P026,2,4919.18,0,9838.36,Debit Card,Delivered,R04
ORD11781,12-11-2021,C0255,P030,1,7379.18,5,7010.22,Credit Card,Delivered,R02
ORD11782,11-10-2021,C0210,P001,1,20499.18,8,18859.25,Debit Card,Delivered,R13
ORD11783,06-11-2021,C0258,P009,2,9019.18,5,17136.44,Cash,Delivered,R10
ORD11784,30-09-2021,C0419,P013,8,143.5,0,1148,Cash,Cancelled,R11
ORD11785,31-01-2021,C0479,P016,8,94.3,5,716.68,Cash,Delivered,R01
ORD11786,23-08-2021,C0386,P022,3,2869.18,0,8607.54,Credit Card,Delivered,R08
ORD11787,04-11-2021,C0418,P016,7,94.3,5,627.1,Debit Card,Delivered,R08
ORD11788,31-05-2021,C0419,P028,2,573.18,0,1146.36,Cash,Delivered,R04
ORD11789,19-11-2021,C0161,P011,5,245.18,18,1005.24,Debit Card,Delivered,R20
ORD11790,19-11-2021,C0403,P006,1,45099.18,20,36079.34,Credit Card,Delivered,R06
ORD11791,14-08-2021,C0304,P014,6,19.68,0,118.08,Credit Card,Delivered,R16
ORD11792,04-07-2021,C0212,P022,2,2869.18,12,5049.76,Cash,Delivered,R19
ORD11793,07-08-2021,C0462,P022,3,2869.18,0,8607.54,Cash,Delivered,R03
ORD11794,20-08-2021,C0207,P003,2,18039.18,0,36078.36,Cash,Returned,R01
ORD11795,12-10-2021,C0225,P004,1,24599.18,12,21647.28,Credit Card,Delivered,R12
ORD11796,18-04-2021,C0223,P007,1,48379.18,5,45960.22,Credit Card,Cancelled,R12
ORD11797,29-12-2021,C0154,P029,3,3279.18,0,9837.54,UPI,Delivered,R05
ORD11798,26-12-2021,C0465,P015,3,217.3,5,619.31,Cash,Delivered,R15
ORD11799,15-06-2021,C0475,P001,2,20499.18,2,40178.39,Credit Card,Delivered,R12
ORD11800,13-05-2021,C0082,P003,1,18039.18,5,17137.22,Net Banking,Returned,R02
ORD11801,02-05-2022,C0253,P015,10,243.8,0,2438,Debit Card,Delivered,R04
ORD11802,04-01-2022,C0237,P027,1,1011.08,8,930.19,UPI,Delivered,R07
ORD11803,22-12-2022,C0200,P003,1,20239.08,2,19834.3,Debit Card,Delivered,R06
ORD11804,27-04-2022,C0471,P022,2,3219.08,0,6438.16,Debit Card,Delivered,R13
ORD11805,29-03-2022,C0161,P030,1,8279.08,0,8279.08,Cash,Delivered,R07
ORD11806,30-11-2022,C0026,P002,1,78199.08,20,62559.26,Debit Card,Delivered,R12
ORD11807,26-11-2022,C0336,P020,8,220.8,18,1448.45,Debit Card,Delivered,R11
ORD11808,02-06-2022,C0490,P022,4,3219.08,8,11846.21,UPI,Delivered,R11
ORD11809,02-09-2022,C0477,P020,1,220.8,0,220.8,Credit Card,Delivered,R10
ORD11810,13-01-2022,C0148,P030,3,8279.08,5,23595.38,UPI,Returned,R06
ORD11811,09-02-2022,C0179,P001,2,22999.08,0,45998.16,Credit Card,Delivered,R04
ORD11812,03-10-2022,C0037,P020,4,220.8,18,724.22,UPI,Delivered,R05
ORD11813,18-11-2022,C0184,P004,2,27599.08,8,50782.31,Cash,Delivered,R09
ORD11814,14-01-2022,C0494,P020,1,220.8,12,194.3,Credit Card,Returned,R02
ORD11815,18-11-2022,C0031,P007,2,54279.08,10,97702.34,Cash,Delivered,R11
ORD11816,16-04-2022,C0257,P003,1,20239.08,5,19227.13,Debit Card,Delivered,R04
ORD11817,12-10-2022,C0442,P001,2,22999.08,12,40478.38,UPI,Delivered,R12
ORD11818,11-03-2022,C0005,P006,1,50599.08,2,49587.1,UPI,Delivered,R02
ORD11819,29-04-2022,C0201,P002,2,78199.08,0,156398.16,Credit Card,Delivered,R13
ORD11820,19-09-2022,C0360,P024,2,1103.08,0,2206.16,UPI,Delivered,R13
ORD11821,26-01-2022,C0017,P017,6,441.6,8,2437.63,Cash,Delivered,R06
ORD11822,30-08-2022,C0212,P014,3,22.08,0,66.24,Cash,Delivered,R02
ORD11823,05-04-2022,C0316,P025,3,2023.08,2,5947.86,UPI,Returned,R20
ORD11824,26-08-2022,C0279,P020,2,220.8,0,441.6,Credit Card,Delivered,R08
ORD11825,06-06-2022,C0203,P004,1,27599.08,10,24839.17,Cash,Delivered,R15
ORD11826,12-07-2022,C0267,P005,2,45999.08,5,87398.25,Debit Card,Delivered,R14
ORD11827,04-11-2022,C0047,P023,1,1379.08,8,1268.75,UPI,Delivered,R07
ORD11828,21-03-2022,C0408,P013,6,161,5,917.7,Debit Card,Delivered,R01
ORD11829,24-11-2022,C0003,P020,7,220.8,5,1468.32,Debit Card,Delivered,R05
ORD11830,12-03-2022,C0171,P012,10,386.4,8,3554.88,UPI,Cancelled,R11
ORD11831,23-03-2022,C0049,P019,1,754.4,10,678.96,Net Banking,Delivered,R06
ORD11832,18-04-2022,C0392,P030,2,8279.08,0,16558.16,Credit Card,Delivered,R17
ORD11833,17-12-2022,C0466,P013,5,161,0,805,Net Banking,Delivered,R19
ORD11834,04-01-2022,C0264,P008,1,1655.08,5,1572.33,Cash,Delivered,R05
ORD11835,05-05-2022,C0321,P024,2,1103.08,0,2206.16,UPI,Delivered,R01
ORD11836,09-07-2022,C0336,P003,1,20239.08,12,17810.39,Net Banking,Cancelled,R07
ORD11837,23-08-2022,C0101,P013,3,161,0,483,Credit Card,Cancelled,R02
ORD11838,23-04-2022,C0357,P003,2,20239.08,2,39668.6,UPI,Returned,R01
ORD11839,04-10-2022,C0125,P014,3,22.08,15,56.3,Cash,Delivered,R06
ORD11840,09-01-2022,C0203,P001,1,22999.08,12,20239.19,UPI,Delivered,R13
ORD11841,04-11-2022,C0313,P013,1,161,18,132.02,Cash,Delivered,R02
ORD11842,29-06-2022,C0417,P012,5,386.4,2,1893.36,Debit Card,Delivered,R19
ORD11843,19-12-2022,C0384,P024,1,1103.08,0,1103.08,UPI,Cancelled,R08
ORD11844,09-08-2022,C0035,P017,3,441.6,5,1258.56,Cash,Returned,R05
ORD11845,14-12-2022,C0250,P001,2,22999.08,5,43698.25,Debit Card,Cancelled,R15
ORD11846,30-06-2022,C0202,P011,4,275.08,8,1012.29,UPI,Delivered,R13
ORD11847,26-08-2022,C0202,P011,10,275.08,0,2750.8,Debit Card,Delivered,R09
ORD11848,02-05-2022,C0226,P027,2,1011.08,8,1860.39,UPI,Delivered,R20
ORD11849,19-10-2022,C0214,P005,1,45999.08,12,40479.19,UPI,Delivered,R10
ORD11850,14-06-2022,C0452,P022,2,3219.08,0,6438.16,UPI,Delivered,R03
ORD11851,27-02-2022,C0379,P009,2,10119.08,8,18619.11,Cash,Delivered,R10
ORD11852,21-11-2022,C0454,P029,4,3679.08,15,12508.87,Net Banking,Delivered,R10
ORD11853,30-10-2022,C0209,P004,1,27599.08,18,22631.25,Credit Card,Delivered,R08
ORD11854,07-04-2022,C0287,P004,2,27599.08,2,54094.2,Net Banking,Delivered,R02
ORD11855,02-05-2022,C0187,P014,5,22.08,0,110.4,Net Banking,Delivered,R09
ORD11856,03-10-2022,C0041,P016,7,105.8,5,703.57,UPI,Delivered,R17
ORD11857,15-05-2022,C0399,P020,8,220.8,0,1766.4,Debit Card,Delivered,R12
ORD11858,24-10-2022,C0409,P026,2,5519.08,10,9934.34,Net Banking,Delivered,R18
ORD11859,28-08-2022,C0139,P020,7,220.8,10,1391.04,Cash,Delivered,R18
ORD11860,03-04-2022,C0091,P006,1,50599.08,5,48069.13,UPI,Delivered,R03
ORD11861,10-09-2022,C0261,P006,2,50599.08,5,96138.25,Cash,Delivered,R08
ORD11862,13-05-2022,C0204,P008,1,1655.08,10,1489.57,Net Banking,Delivered,R08
ORD11863,09-11-2022,C0070,P010,2,34039.08,8,62631.91,UPI,Returned,R08
ORD11864,22-04-2022,C0489,P009,1,10119.08,10,9107.17,Debit Card,Returned,R02
ORD11865,10-11-2022,C0398,P005,1,45999.08,12,40479.19,Credit Card,Delivered,R04
ORD11866,08-10-2022,C0054,P021,1,1195.08,12,1051.67,Net Banking,Delivered,R02
ORD11867,05-12-2022,C0478,P006,1,50599.08,5,48069.13,UPI,Delivered,R12
ORD11868,22-05-2022,C0144,P013,9,161,10,1304.1,UPI,Delivered,R19
ORD11869,29-10-2022,C0348,P012,4,386.4,18,1267.39,Net Banking,Returned,R17
ORD11870,22-12-2022,C0013,P017,3,441.6,0,1324.8,Net Banking,Delivered,R14
ORD11871,14-02-2022,C0205,P017,4,441.6,2,1731.07,Cash,Delivered,R09
ORD11872,27-01-2022,C0024,P026,2,5519.08,12,9713.58,Net Banking,Delivered,R15
ORD11873,12-12-2022,C0167,P011,1,275.08,0,275.08,UPI,Delivered,R05
ORD11874,03-10-2022,C0159,P008,1,1655.08,12,1456.47,Cash,Delivered,R01
ORD11875,23-12-2022,C0406,P004,1,27599.08,2,27047.1,Net Banking,Returned,R12
ORD11876,07-03-2022,C0194,P016,9,105.8,10,856.98,UPI,Returned,R04
ORD11877,21-01-2022,C0096,P018,6,193.2,8,1066.46,Debit Card,Cancelled,R09
ORD11878,29-05-2022,C0441,P014,3,22.08,0,66.24,Cash,Delivered,R15
ORD11879,08-11-2022,C0359,P019,1,754.4,10,678.96,UPI,Delivered,R07
ORD11880,29-10-2022,C0401,P026,2,5519.08,8,10155.11,UPI,Delivered,R07
ORD11881,02-05-2022,C0241,P011,1,275.08,5,261.33,UPI,Delivered,R17
ORD11882,04-10-2022,C0392,P013,7,161,5,1070.65,Cash,Delivered,R10
ORD11883,04-03-2022,C0182,P019,9,754.4,8,6246.43,Credit Card,Cancelled,R13
ORD11884,31-10-2022,C0440,P017,9,441.6,20,3179.52,UPI,Delivered,R11
ORD11885,15-03-2022,C0386,P003,1,20239.08,8,18619.95,Net Banking,Delivered,R03
ORD11886,23-03-2022,C0261,P002,2,78199.08,0,156398.16,UPI,Cancelled,R06
ORD11887,19-11-2022,C0079,P013,6,161,12,850.08,Cash,Delivered,R07
ORD11888,11-11-2022,C0109,P011,4,275.08,20,880.26,Debit Card,Delivered,R13
ORD11889,26-07-2022,C0126,P002,2,78199.08,12,137630.38,Debit Card,Delivered,R08
ORD11890,08-02-2022,C0004,P016,9,105.8,0,952.2,Debit Card,Delivered,R14
ORD11891,01-05-2022,C0455,P014,3,22.08,2,64.92,Credit Card,Delivered,R13
ORD11892,13-04-2022,C0118,P018,7,193.2,0,1352.4,UPI,Delivered,R10
ORD11893,12-07-2022,C0164,P002,1,78199.08,10,70379.17,Cash,Cancelled,R07
ORD11894,03-04-2022,C0290,P026,4,5519.08,0,22076.32,Cash,Returned,R06
ORD11895,24-02-2022,C0193,P014,8,22.08,5,167.81,UPI,Delivered,R12
ORD11896,26-01-2022,C0001,P021,2,1195.08,12,2103.34,Net Banking,Delivered,R01
ORD11897,28-01-2022,C0334,P013,3,161,10,434.7,Cash,Delivered,R04
ORD11898,23-04-2022,C0221,P030,4,8279.08,5,31460.5,Credit Card,Delivered,R02
ORD11899,31-01-2022,C0268,P012,7,386.4,12,2380.22,Debit Card,Delivered,R06
ORD11900,25-11-2022,C0095,P007,2,54279.08,10,97702.34,Debit Card,Cancelled,R04
ORD11901,16-08-2022,C0333,P016,4,105.8,8,389.34,Debit Card,Returned,R15
ORD11902,10-10-2022,C0104,P002,2,78199.08,10,140758.34,UPI,Cancelled,R10
ORD11903,26-10-2022,C0297,P013,2,161,8,296.24,Cash,Delivered,R14
ORD11904,27-01-2022,C0013,P028,4,643.08,10,2315.09,Net Banking,Delivered,R14
ORD11905,30-07-2022,C0146,P011,3,275.08,12,726.21,Net Banking,Delivered,R01
ORD11906,18-05-2022,C0341,P028,3,643.08,5,1832.78,UPI,Delivered,R02
ORD11907,31-05-2022,C0046,P014,6,22.08,2,129.83,Debit Card,Delivered,R13
ORD11908,02-11-2022,C0012,P016,4,105.8,12,372.42,UPI,Delivered,R11
ORD11909,09-06-2022,C0290,P013,8,161,0,1288,Cash,Delivered,R18
ORD11910,05-09-2022,C0292,P014,4,22.08,0,88.32,Debit Card,Delivered,R12
ORD11911,06-10-2022,C0189,P003,2,20239.08,12,35620.78,Credit Card,Delivered,R05
ORD11912,03-04-2022,C0437,P005,2,45999.08,0,91998.16,Net Banking,Delivered,R11
ORD11913,10-06-2022,C0498,P005,1,45999.08,0,45999.08,Debit Card,Delivered,R06
ORD11914,10-10-2022,C0314,P010,1,34039.08,20,27231.26,Debit Card,Returned,R08
ORD11915,15-04-2022,C0146,P005,2,45999.08,0,91998.16,Credit Card,Delivered,R14
ORD11916,18-09-2022,C0088,P001,2,22999.08,0,45998.16,Credit Card,Delivered,R11
ORD11917,19-12-2022,C0343,P029,3,3679.08,0,11037.24,UPI,Delivered,R14
ORD11918,29-01-2022,C0390,P013,3,161,5,458.85,Debit Card,Delivered,R08
ORD11919,10-07-2022,C0461,P026,3,5519.08,12,14570.37,UPI,Delivered,R05
ORD11920,28-08-2022,C0399,P004,1,27599.08,0,27599.08,UPI,Delivered,R02
ORD11921,30-05-2022,C0033,P010,1,34039.08,10,30635.17,Cash,Returned,R05
ORD11922,04-11-2022,C0070,P024,4,1103.08,10,3971.09,Debit Card,Returned,R09
ORD11923,20-08-2022,C0201,P010,2,34039.08,0,68078.16,Credit Card,Delivered,R12
ORD11924,30-11-2022,C0294,P012,6,386.4,15,1970.64,UPI,Delivered,R11
ORD11925,13-05-2022,C0114,P004,1,27599.08,0,27599.08,UPI,Delivered,R09
ORD11926,06-11-2022,C0478,P013,4,161,8,592.48,UPI,Delivered,R05
ORD11927,07-04-2022,C0336,P005,2,45999.08,8,84638.31,Credit Card,Delivered,R06
ORD11928,26-10-2022,C0337,P019,1,754.4,15,641.24,Debit Card,Cancelled,R04
ORD11929,23-09-2022,C0363,P030,3,8279.08,2,24340.5,Debit Card,Cancelled,R18
ORD11930,26-03-2022,C0335,P008,2,1655.08,0,3310.16,UPI,Delivered,R11
ORD11931,07-01-2022,C0431,P003,2,20239.08,5,38454.25,Cash,Delivered,R06
ORD11932,09-09-2022,C0217,P013,6,161,8,888.72,Debit Card,Returned,R16
ORD11933,07-03-2022,C0069,P013,1,161,0,161,Cash,Delivered,R14
ORD11934,04-08-2022,C0111,P001,1,22999.08,0,22999.08,UPI,Delivered,R06
ORD11935,24-06-2022,C0355,P007,2,54279.08,10,97702.34,Cash,Returned,R13
ORD11936,16-02-2022,C0313,P016,1,105.8,0,105.8,UPI,Delivered,R09
ORD11937,31-01-2022,C0463,P004,2,27599.08,8,50782.31,UPI,Delivered,R02
ORD11938,31-10-2022,C0406,P003,2,20239.08,5,38454.25,Net Banking,Delivered,R06
ORD11939,26-11-2022,C0470,P022,2,3219.08,8,5923.11,Credit Card,Delivered,R06
ORD11940,12-01-2022,C0030,P017,9,441.6,12,3497.47,Debit Card,Cancelled,R11
ORD11941,16-11-2022,C0329,P018,5,193.2,12,850.08,Cash,Delivered,R12
ORD11942,28-09-2022,C0094,P021,3,1195.08,8,3298.42,Credit Card,Delivered,R01
ORD11943,05-12-2022,C0404,P013,9,161,10,1304.1,Net Banking,Delivered,R14
ORD11944,02-05-2022,C0411,P026,4,5519.08,10,19868.69,Credit Card,Delivered,R01
ORD11945,24-12-2022,C0379,P004,1,27599.08,8,25391.15,UPI,Delivered,R17
ORD11946,26-12-2022,C0096,P002,1,78199.08,0,78199.08,Credit Card,Cancelled,R04
ORD11947,23-01-2022,C0178,P029,1,3679.08,5,3495.13,UPI,Delivered,R03
ORD11948,10-11-2022,C0356,P004,2,27599.08,5,52438.25,Credit Card,Delivered,R04
ORD11949,12-04-2022,C0092,P012,2,386.4,0,772.8,Cash,Returned,R17
ORD11950,24-12-2022,C0131,P009,1,10119.08,0,10119.08,Cash,Returned,R13
ORD11951,04-02-2022,C0193,P006,2,50599.08,10,91078.34,Net Banking,Returned,R02
ORD11952,01-10-2022,C0355,P014,5,22.08,10,99.36,UPI,Returned,R10
ORD11953,10-11-2022,C0258,P028,3,643.08,5,1832.78,UPI,Delivered,R09
ORD11954,28-03-2022,C0192,P017,6,441.6,0,2649.6,Credit Card,Returned,R18
ORD11955,22-03-2022,C0230,P020,7,220.8,2,1514.69,Credit Card,Delivered,R08
ORD11956,20-12-2022,C0380,P004,1,27599.08,2,27047.1,Net Banking,Delivered,R03
ORD11957,06-11-2022,C0467,P013,7,161,5,1070.65,Debit Card,Delivered,R03
ORD11958,26-01-2022,C0310,P006,1,50599.08,10,45539.17,Cash,Delivered,R05
ORD11959,30-11-2022,C0394,P011,10,275.08,10,2475.72,UPI,Delivered,R04
ORD11960,08-08-2022,C0224,P003,1,20239.08,10,18215.17,Credit Card,Delivered,R14
ORD11961,06-10-2022,C0022,P012,5,386.4,15,1642.2,Credit Card,Delivered,R13
ORD11962,04-08-2022,C0100,P002,1,78199.08,0,78199.08,UPI,Delivered,R05
ORD11963,23-11-2022,C0439,P002,1,78199.08,5,74289.13,Net Banking,Delivered,R07
ORD11964,24-01-2022,C0152,P012,9,386.4,8,3199.39,Debit Card,Delivered,R11
ORD11965,13-08-2022,C0153,P022,1,3219.08,5,3058.13,UPI,Delivered,R11
